"id_universitas","universitas","jenis_universitas","wilayah","provinsi","kode_prodi","nama_prodi","jenjang","daya_tampung_2024","peminat","portofolio"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121005","TEKNIK INDUSTRI","Sarjana","52","1220","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121006","TEKNIK KIMIA","Sarjana","39","421","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121007","PENDIDIKAN DOKTER GIGI","Sarjana","48","1099","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121008","MATEMATIKA","Sarjana","32","301","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121009","KIMIA","Sarjana","32","182","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121010","FARMASI","Sarjana","64","1897","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121011","FISIKA","Sarjana","32","125","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121012","ILMU KESEHATAN MASYARAKAT","Sarjana","128","1702","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121013","AGROEKOTEKNOLOGI","Sarjana","96","1003","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121014","KETEKNIKAN PERTANIAN","Sarjana","32","554","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121015","BIOLOGI","Sarjana","32","249","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121016","AGRIBISNIS","Sarjana","64","1070","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121017","ILMU DAN TEKNOLOGI PANGAN","Sarjana","32","479","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121018","PETERNAKAN","Sarjana","45","414","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121019","ARSITEKTUR","Sarjana","32","530","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121020","ILMU KEPERAWATAN","Sarjana","77","1023","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121021","KEHUTANAN","Sarjana","64","997","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121022","ILMU KOMPUTER","Sarjana","48","1727","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121023","TEKNOLOGI INFORMASI","Sarjana","48","1464","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121024","MANAJEMEN SUMBER DAYA PERAIRAN","Sarjana","32","308","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121025","TEKNIK LINGKUNGAN","Sarjana","23","402","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121026","GIZI","Sarjana","13","732","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121027","ILMU HUKUM","Sarjana","192","2984","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121028","ILMU SEJARAH","Sarjana","39","215","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121029","ANTROPOLOGI SOSIAL","Sarjana","39","327","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121030","AKUNTANSI","Sarjana","80","1673","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121031","SOSIOLOGI","Sarjana","39","329","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121032","ILMU KESEJAHTERAAN SOSIAL","Sarjana","39","448","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121033","ILMU ADMINISTRASI NEGARA","Sarjana","39","799","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121034","ILMU KOMUNIKASI","Sarjana","39","1660","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121035","MANAJEMEN","Sarjana","80","2134","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121036","EKONOMI PEMBANGUNAN","Sarjana","56","842","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121037","ILMU POLITIK","Sarjana","39","467","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121038","SASTRA INDONESIA","Sarjana","40","289","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121039","SASTRA DAERAH UNTUK SASTRA MELAYU","Sarjana","24","35","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121040","SASTRA INGGRIS","Sarjana","69","789","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121041","SASTRA DAERAH UNTUK SASTRA BATAK","Sarjana","32","39","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121042","SASTRA ARAB","Sarjana","44","138","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121043","ETNO MUSIKOLOGI","Sarjana","32","75","Etnomusikologi"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121044","SASTRA JEPANG","Sarjana","32","287","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121045","ILMU PERPUSTAKAAN","Sarjana","32","445","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121046","SASTRA CINA","Sarjana","16","97","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121047","ILMU ADMINISTRASI NIAGA/BISNIS","Sarjana","36","925","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121048","PSIKOLOGI","Sarjana","80","2401","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121049","KEWIRAUSAHAAN","Sarjana","16","385","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121050","METROLOGI DAN INSTRUMENTASI","Diploma Tiga","34","17","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121053","PERPUSTAKAAN","Diploma Tiga","20","39","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121054","ADMINISTRASI PERPAJAKAN","Diploma Tiga","40","387","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121056","BAHASA JEPANG","Diploma Tiga","20","41","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121058","ANALIS FARMASI DAN MAKANAN","Diploma Tiga","20","146","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121059","BAHASA INGGRIS","Diploma Tiga","40","63","Tidak Ada"
"121","UNIVERSITAS SUMATERA UTARA","PTN AKADEMIK","SUMATERA","SUMUT","121060","TEKNIK INFORMATIKA","Diploma Tiga","40","462","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122001","PENDIDIKAN MATEMATIKA","Sarjana","110","546","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122002","PENDIDIKAN BIOLOGI","Sarjana","122","451","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122003","PENDIDIKAN FISIKA","Sarjana","122","191","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122004","PENDIDIKAN KIMIA","Sarjana","164","209","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122005","PENDIDIKAN TEKNIK BANGUNAN","Sarjana","79","78","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122006","PENDIDIKAN TEKNIK MESIN","Sarjana","79","151","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122007","PENDIDIKAN TEKNIK ELEKTRO","Sarjana","68","104","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122008","KIMIA","Sarjana","63","121","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122009","BIOLOGI","Sarjana","95","242","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122010","ILMU KEOLAHRAGAAN","Sarjana","139","133","Pendidikan Jasmani dan Olahraga"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122011","MATEMATIKA","Sarjana","68","202","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122012","FISIKA","Sarjana","58","78","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122013","PENDIDIKAN TEKNIK OTOMOTIF","Sarjana","79","104","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122014","GIZI","Sarjana","84","907","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122015","TEKNIK ELEKTRO","Sarjana","68","353","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122016","TEKNIK SIPIL","Sarjana","79","542","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122017","PENDIDIKAN TEKNOLOGI INFORMATIKA DAN KOMPUTER","Sarjana","79","644","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122018","ILMU KOMPUTER","Sarjana","73","972","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122019","PENDIDIKAN IPA","Sarjana","63","192","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122021","PENDIDIKAN SEJARAH","Sarjana","100","326","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122022","PENDIDIKAN PANCASILA & KEWARGANEGARAAN (PPKN)","Sarjana","100","485","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122023","PENDIDIKAN GEOGRAFI","Sarjana","100","271","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122024","PENDIDIKAN JASMANI, KESEHATAN & REKREASI","Sarjana","211","448","Pendidikan Jasmani dan Olahraga"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122025","PENDIDIKAN KEPELATIHAN OLAHRAGA (PKO)","Sarjana","211","280","Pendidikan Jasmani dan Olahraga"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122026","PENDIDIKAN LUAR SEKOLAH (PLS)","Sarjana","75","109","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122027","PENDIDIKAN EKONOMI","Sarjana","55","268","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122028","MANAJEMEN","Sarjana","79","1296","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122029","AKUNTANSI","Sarjana","68","953","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122030","PENDIDIKAN BAHASA DAN SASTRA INDONESIA","Sarjana","146","924","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122031","PENDIDIKAN BAHASA INGGRIS","Sarjana","148","749","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122032","PENDIDIKAN BAHASA PERANCIS","Sarjana","85","77","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122033","PENDIDIKAN BAHASA JERMAN","Sarjana","85","97","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122034","PENDIDIKAN SENI RUPA","Sarjana","79","83","Seni Rupa, Desain, dan Kriya"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122035","SASTRA INDONESIA","Sarjana","79","214","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122036","SASTRA INGGRIS","Sarjana","79","388","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122038","PENDIDIKAN GURU SEKOLAH DASAR (PGSD)","Sarjana","265","2523","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122039","PENDIDIKAN TATA BOGA","Sarjana","68","509","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122040","PENDIDIKAN TATA RIAS","Sarjana","79","400","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122041","PENDIDIKAN ANTROPOLOGI","Sarjana","100","268","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122042","PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI","Sarjana","122","449","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122043","PENDIDIKAN BIMBINGAN DAN KONSELING","Sarjana","122","880","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122044","PENDIDIKAN AKUNTANSI","Sarjana","55","222","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122046","PENDIDIKAN ADMINISTRASI PERKANTORAN","Sarjana","55","389","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122047","PENDIDIKAN BISNIS","Sarjana","55","212","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122048","PENDIDIKAN TARI","Sarjana","95","102","Tari"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122049","PENDIDIKAN MUSIK","Sarjana","95","182","Musik"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122050","PENDIDIKAN TATA BUSANA","Sarjana","68","533","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122051","SENI PERTUNJUKAN","Sarjana","43","19","Sendratasik"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122052","ILMU EKONOMI","Sarjana","55","398","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122053","BISNIS DIGITAL","Sarjana","55","532","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122054","KEWIRAUSAHAAN","Sarjana","55","337","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122057","ARSITEKTUR","Sarjana","58","247","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122058","STATISTIKA","Sarjana","58","222","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122056","MANAJEMEN KONSTRUKSI","Sarjana Terapan","79","77","Tidak Ada"
"122","UNIVERSITAS NEGERI MEDAN","PTN AKADEMIK","SUMATERA","SUMUT","122055","TEKNIK MESIN","Diploma Tiga","58","158","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131001","FISIKA","Sarjana","48","82","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131002","KIMIA","Sarjana","48","141","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131003","MATEMATIKA","Sarjana","36","122","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131004","BIOLOGI","Sarjana","48","174","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131005","MANAJEMEN SUMBERDAYA PERAIRAN","Sarjana","40","202","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131006","BUDIDAYA PERAIRAN","Sarjana","56","127","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131007","ILMU KELAUTAN","Sarjana","40","192","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131008","TEKNOLOGI HASIL PERIKANAN","Sarjana","48","125","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131009","PEMANFAATAN SUMBERDAYA PERIKANAN","Sarjana","28","88","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131010","SOSIAL EKONOMI PERIKANAN","Sarjana","32","109","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131011","AGROTEKNOLOGI","Sarjana","80","727","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131012","SOSIAL EKONOMI PERTANIAN (AGRIBISNIS)","Sarjana","48","587","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131013","TEKNOLOGI HASIL PERTANIAN","Sarjana","32","240","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131014","KEHUTANAN","Sarjana","48","514","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131015","TEKNIK SIPIL","Sarjana","48","766","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131016","TEKNIK KIMIA","Sarjana","32","405","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131017","TEKNIK MESIN","Sarjana","32","505","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131018","TEKNIK ELEKTRO","Sarjana","40","434","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131019","PENDIDIKAN DOKTER","Sarjana","56","1935","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131020","ILMU KEPERAWATAN","Sarjana","112","1446","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131021","PENDIDIKAN MATEMATIKA","Sarjana","48","316","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131022","PENDIDIKAN BIOLOGI","Sarjana","32","318","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131023","PENDIDIKAN FISIKA","Sarjana","32","88","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131024","PENDIDIKAN KIMIA","Sarjana","32","79","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131025","TEKNIK LINGKUNGAN","Sarjana","32","565","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131026","TEKNIK ARSITEK","Sarjana","32","374","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131027","SISTEM INFORMASI","Sarjana","48","904","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131028","TEKNIK INFORMATIKA","Sarjana","32","1717","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131029","TEKNOLOGI INDUSTRI PERTANIAN","Sarjana","32","355","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131030","STATISTIKA","Sarjana","36","229","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131031","HUBUNGAN INTERNASIONAL","Sarjana","64","750","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131032","ILMU PEMERINTAHAN","Sarjana","72","694","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131033","ILMU ADMINISTRASI NEGARA","Sarjana","48","912","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131034","ILMU ADMINISTRASI NIAGA","Sarjana","56","666","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131035","SOSIOLOGI","Sarjana","64","389","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131036","ILMU KOMUNIKASI","Sarjana","72","1488","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131038","EKONOMI PEMBANGUNAN","Sarjana","64","442","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131039","MANAJEMEN","Sarjana","132","2018","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131040","AKUNTANSI","Sarjana","124","1312","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131041","ILMU HUKUM","Sarjana","120","1454","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131042","PENDIDIKAN EKONOMI","Sarjana","48","233","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131043","PENDIDIKAN PANCASILA & KEWARGANEGARAAN (PPKN)","Sarjana","32","299","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131044","PENDIDIKAN SEJARAH","Sarjana","32","250","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131045","PENDIDIKAN BAHASA, SASTRA INDONEIA & DAERAH","Sarjana","48","502","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131046","PENDIDIKAN BHS. INGGRIS","Sarjana","48","529","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131047","PENDIDIKAN BAHASA JEPANG","Sarjana","32","110","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131048","PENDIDIKAN LUAR SEKOLAH","Sarjana","32","68","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131049","BIMBINGAN KONSELING","Sarjana","32","611","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131050","PEND JASMANI KESEHATAN & REKREASI","Sarjana","32","138","Pendidikan Jasmani dan Olahraga"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131051","PEND KEPELATIHAN OLAHRAGA","Sarjana","32","94","Pendidikan Jasmani dan Olahraga"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131052","PGSD","Sarjana","48","1392","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131053","PAUD","Sarjana","32","191","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131062","KEDOKTERAN HEWAN","Sarjana","16","337","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131037","PARIWISATA","Sarjana Terapan","40","244","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131054","PERPAJAKAN","Diploma Tiga","48","231","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131055","TEKNIK KIMIA","Diploma Tiga","36","51","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131056","AKUNTANSI","Diploma Tiga","48","67","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131057","TEKNIK ELEKTRO","Diploma Tiga","24","38","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131058","TEKNIK MESIN","Diploma Tiga","24","63","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131059","TEKNOLOGI PULP DAN KERTAS","Diploma Tiga","24","178","Tidak Ada"
"131","UNIVERSITAS RIAU","PTN AKADEMIK","SUMATERA","RIAU","131060","TEKNIK SIPIL","Diploma Tiga","36","76","Tidak Ada"
